,HadGEM3-GC31-HH_control,HadGEM3-GC31-HH_historical,EC-Earth3P-HR_control,EC-Earth3P-HR_historical,CNRM-CM6-1-HR_control,CNRM-CM6-1-HR_historical,CMCC-CM2-VHR4_control,CMCC-CM2-VHR4_historical,MPI-ESM1-2-HR_control,MPI-ESM1-2-HR_historical,MPI-ESM1-2-XR_control,MPI-ESM1-2-XR_historical,eORCA025_ERA5,eORCA025_JRA55,EN4,ORAS5
1987-11-30,-0.5154390616354391,0.15152957516080318,0.1699991885926241,-1.166277454941635,-0.07234785429026354,-0.6575240042985357,1.0034809858142641,-0.4192083941634524,0.403550136173835,-1.8435148696984125,-0.22539678783957987,-0.19975282395804808,1.4410427808761597,1.192839006582896,1.4247723898096012,1.3464981008028378
1987-12-31,-0.8308615547563796,0.20957833684184743,0.2500893308777929,-1.2710611468063613,0.13925952107721776,-0.631981958272386,1.1561229350929787,-0.4550505620178565,0.40496794569944156,-1.9735337867013065,-0.25372821534342666,-0.24023396448403433,1.1627241571744282,0.9092652599016825,1.2453505884794616,1.1228254737707362
1988-01-31,-1.0416167579583977,0.2716936468905638,0.26811357531624075,-1.36900690312567,0.29236237422560835,-0.7912889336347123,1.3546003519844547,-0.5574634526263454,0.5144598088719855,-1.9334578171638037,-0.4690179113117338,-0.2010652663300814,0.8354146877924601,0.5928036371866862,0.977475214665267,0.9043057566336788
1988-02-29,-0.9707028169073274,0.29479064316633274,0.1353859135774693,-1.2403059599438562,0.24716047343331504,-0.812125346050251,1.5804066689246714,-0.5178135105074566,0.4767562550973315,-1.823051445168575,-0.6582293101622223,-0.19594433062734998,0.5043612470229467,0.2849353651205699,0.6747086213083436,0.6709052330350028
1988-03-31,-0.8263857568622921,0.21090397260523686,0.10016486788850561,-1.0124943043542964,0.23280148488959848,-0.6633342500968461,1.744484900628125,-0.33487170338725725,0.4419073264528757,-1.4403384427706676,-0.6548238354123205,-0.19432678735845207,0.20254062612851462,0.007471983631451924,0.29380217408733406,0.40601004210139974
1988-04-30,-0.6775247354535333,0.09023862916844676,0.04514754823735815,-0.7906023991021772,0.12968056938243366,-0.4027374230879394,1.8079782715117652,-0.0862883536598924,0.30140133948754877,-1.3649232063826966,-0.5662432694411068,-0.1102919939414543,-0.14885994791984558,-0.23700685799121857,-0.07106938280747448,0.060658307921709786
1988-05-31,-0.5689788167091792,-0.19049040764433986,0.03612239332740305,-0.5773477816172047,-0.002599120758334896,-0.15470628814535364,1.7428427957290638,0.1827911334931557,0.12791967724514686,-1.382825872288454,-0.5577490690475801,0.0405946598567349,-0.6951576322317123,-0.5848878473043442,-0.7648993812164576,-0.5585601321510457
1988-06-30,-0.34509815766520796,-0.31003474825903804,-0.14567277997953662,-0.4160221164197044,-0.2330438120305649,-0.1223427737047495,1.7789784130279678,0.5312834676426261,-0.14581806220825005,-1.4422664596724495,-0.7435223216408677,0.19632937392275474,-1.144024908542633,-0.9426615238189697,-1.1545431109478346,-1.1048239900443366
1988-07-31,-0.08512010176422101,-0.4197232323478867,-0.2922549862748188,-0.21252505458993087,-0.34958305122107136,-0.012933980152219656,1.9130020057885961,0.8875449275626522,-0.2933287643708254,-1.335484455885851,-0.7530511476976328,0.26779114093840106,-1.486410140991211,-1.268211563428243,-1.4075174969253108,-1.5016906492120021
1988-08-31,0.2438856785702277,-0.4844423432761705,-0.3782983782793381,0.027864117206405786,-0.43011577703067,0.11797900626060905,1.998115987239873,1.2418350859058664,-0.509282147548821,-1.2676499851280043,-0.46143645444835785,0.2713400739293115,-1.5233251651128132,-1.4378739198048909,-1.2523903297734593,-1.5285490217429916
1988-09-30,0.3395308032121627,-0.584390960140065,-0.3960858622832453,0.2726375605397547,-0.38609298337039694,0.2849657280233722,1.8673999742146303,1.5080267755691736,-0.5980867329887448,-1.2894539566117622,-0.03090383646325834,0.1299418387704858,-1.562858780225118,-1.5456547339757283,-1.2215576631966436,-1.514377197337528
1988-10-31,0.49851579871228996,-0.5671350925767595,-0.5359530731992835,0.584988265604343,-0.42242387304725487,0.3465899553015837,1.6796341093919087,1.7281939467573437,-0.6218489616871933,-1.2980382964234283,0.2796491950048513,-0.09153563288149702,-1.8009781042734783,-1.8303841749827068,-1.553363258311654,-1.8242849783474984
1988-11-30,0.5641429924219201,-0.44391433876494896,-0.6637286929155854,0.8441766604901514,-0.4674454973451936,0.5210702415526957,1.5119453712085085,1.7873012970908793,-0.4902395358972544,-1.154535982713257,0.40521947823362575,-0.23516116138468676,-2.051609992980957,-2.145448684692383,-1.9011666962596754,-2.205892945414297
1988-12-31,0.7258385376144142,-0.3443122474110223,-0.8643965803128503,1.0438879918105706,-0.635228155619327,0.7786998153052007,1.4765455178176172,1.792874646355001,-0.5070802158378727,-1.1010004931608361,0.3942754990795594,-0.322117129316303,-2.264237562815348,-2.380159775416056,-2.1873228818112316,-2.4685796724208005
1989-01-31,0.7871784420208509,-0.25927536901400305,-0.8496254823265486,1.0074861496230667,-0.6099872834457367,0.9262061505021602,1.3593082875194904,1.8631532451651964,-0.5530236983768552,-1.048099269848861,0.31879403525023814,-0.31007377927800256,-2.1848158041636148,-2.2534727652867637,-2.0598723289001555,-2.29901315718568
1989-02-28,0.7203580539311679,-0.1984862799174331,-0.8384979826533375,0.8766134768616499,-0.5676917752854836,0.8777772649453728,1.1032107601922316,1.8831279032961428,-0.6180423568955664,-1.1328830012857762,0.3716116565799546,-0.25588432301807984,-1.9006274541219075,-1.9380898873011272,-1.7542944761016053,-1.862387556852022
1989-03-31,0.6102019442155894,-0.1753634531577376,-0.6849519341417721,0.6699898222680188,-0.4136719104188417,0.7579389401389204,0.6265188572224957,1.6563627626434547,-0.5963397686449715,-1.0449609213126396,0.3979708394577453,-0.08784709544262508,-1.5845518112182617,-1.654801646868388,-1.4655798637990924,-1.5107417269471703
1989-04-30,0.5690543016288464,-0.19466555025317775,-0.5644226083464524,0.394776477430345,-0.2640191729634265,0.7956050149707653,0.13961149662576,1.158489677701222,-0.6263843216179109,-0.8110878177339161,0.41356815659393203,-0.07344665506171721,-1.266838788986206,-1.4197763204574585,-1.1786856830477226,-1.2240935055434135
1989-05-31,0.6615659316388517,-0.14173246309527246,-0.416549545727183,0.21543618939638207,-0.11692869752636915,0.8439687970842855,-0.18881586962906816,0.816954866288922,-0.7797928792604054,-0.6586644891864746,0.44458976832251945,-0.12008151502597912,-1.0811967253684998,-1.2346704602241516,-0.9334513964017782,-1.0798856970951036
1989-06-30,0.7589505210691855,-0.03703969368722002,-0.3025214423675475,0.2101593485092673,0.015343791077558113,0.7564150862616229,-0.7104614471526224,0.4419408399146023,-0.871521336621529,-0.6169904522437416,0.6060422346342794,-0.3594066467809783,-0.8315939903259277,-0.973911722501119,-0.6530580863711068,-0.8893977561075598
1989-07-31,0.7340712839206914,0.13410542240379705,-0.20771155047726167,0.391648273468268,0.009668500136927044,0.357615280355052,-1.277174895964798,0.07551307997536372,-1.0642834514710167,-0.5188760771707127,0.7985424177567744,-0.5539598572322639,-0.6165648202101389,-0.7226354877154032,-0.47539918175520895,-0.6787781627095173
1989-08-31,0.5705229630272667,0.24779926725280008,-0.08764904814532448,0.5253555722457396,0.0457848878331637,-0.036584201052250465,-1.9389249178864787,-0.48819946083976945,-1.092882690384782,-0.1550991066671057,0.9460927790006101,-0.943593299526683,-0.5084502200285593,-0.5523762504259745,-0.3742388299477654,-0.5631125303406788
1989-09-30,0.5038717243789209,0.32481079767442567,-0.04178783974525017,0.3911385916355905,0.020616867209400386,-0.3452788353228488,-2.1939882369429737,-0.8333103608829582,-1.048824183229048,0.29614147011334585,0.7670379907861525,-1.0787319463266434,-0.4786980350812276,-0.430081566174825,-0.3632744121692424,-0.5288450504566699
1989-10-31,0.44524591161665245,0.2799484210838617,-0.015759790292261645,0.17197307829075367,0.10788244826172257,-0.37849436271541803,-2.195122577665598,-0.9175188833207644,-0.8976669368454798,0.4043771030331986,0.4958909310471931,-1.0647162593941086,-0.5166687468687693,-0.4202539523442586,-0.3814011717487478,-0.5506509914168481
1989-11-30,0.46363204489074367,0.27297672005893575,-0.00957018699113405,0.09885306574105446,0.1313296123906651,-0.405078227181023,-2.074515135063844,-0.9819381309255483,-0.9104692554275072,0.29502816400378845,0.1504045778544456,-0.8638975711820849,-0.5632711350917816,-0.5136598149935404,-0.439579144406462,-0.5610994136846849
1989-12-31,0.39492387234523446,0.34234965444069543,-0.011488613458316324,0.20437490498967806,0.1357807967845922,-0.43662850811159615,-2.041357244189469,-1.0485067454766994,-1.0929217757992495,0.0498879913143741,0.15801763896978652,-0.9101289595099941,-0.5142473975817362,-0.5254067381223043,-0.37272128740734956,-0.4626931034619992
1990-01-31,0.41082302581672253,0.503357590748481,-0.08632384880992865,0.3151861982698933,0.08937565117258643,-0.5444932774084568,-2.007323060484322,-1.201630562063032,-1.2569962977883062,-0.006385110609169212,0.36853824209259917,-1.0846439756907251,-0.3612280339002609,-0.37607918307185173,-0.07603485295817984,-0.2921113267777447
1990-02-28,0.46659033063607985,0.7633152960225535,-0.16957895838313716,0.2998189448125124,0.06046354843850658,-0.704686693073146,-1.8700458082169706,-1.0742174704538447,-1.2664480858783618,0.13681335363535954,0.572232642197482,-1.2604567506465472,-0.11359366774559021,-0.08392203475038211,0.18993107583010205,-0.07759332313928557
1990-03-31,0.5749051676250844,0.9243749594290772,-0.04834664550452352,0.33482586587443014,0.01506120028092603,-0.8313747164077236,-1.5859311289642324,-0.679697015852576,-1.1118821511395092,0.3746038368923668,0.7061037433458094,-1.1824684920278508,0.06759581963221233,0.18167813991506895,0.3138636482947212,0.0414514153914177
1990-04-30,0.4178011582726757,1.0213810305190527,0.18936343644205367,0.5305525327982908,-0.11983126062099109,-0.9668341948167843,-1.3450428134685313,-0.007974243891786248,-0.7355983298548914,0.6155343921155989,0.7108663341184229,-1.094917273516513,0.22451827426751456,0.3164975196123123,0.3269145134520033,0.12652163500901467
1990-05-31,0.04984582146744554,0.9311024677794572,0.5143106313128064,0.7698503825643391,-0.1623172793612451,-1.0668596950095708,-1.2825740831130201,0.6164904753002636,-0.38816318313092024,0.6821541394388273,0.6693117221212246,-0.9650912436522477,0.3356565535068512,0.36022238930066425,0.4014493953680052,0.20022292014012977
1990-06-30,-0.2830496588411611,0.8538169408983288,0.6451241684976698,0.8605117329519983,-0.2198731250058454,-1.0039934376033255,-1.2170588397874358,1.1107387402619855,-0.2596101856689127,0.5680639591991177,0.5204912038874903,-0.9178796692911989,0.33334264655907947,0.23465988660852113,0.499849710909898,0.2043981222668675
1990-07-31,-0.4567171395824931,0.8147149286453308,0.80242898474676,0.8076258154129049,-0.2567398087403618,-0.8731639601760378,-1.1578168950393504,1.2948645303741084,-0.2192085125076927,0.4711826199485844,0.458020608884215,-0.735824980792052,0.3368909905354182,0.1357771965364615,0.4803614051487137,0.17240156145010177
1990-08-31,-0.43900858372240376,0.7041225911843244,1.104500676301735,0.7764634661087634,-0.402497002974822,-0.7330455712072931,-1.0675296829150358,1.3898230874281066,0.04705217623618522,0.2449102285120134,0.32861703371101275,-0.4527651163409354,0.3176868408918381,0.10366764788826306,0.458603004261722,0.15133276201718762
1990-09-30,-0.5986833071141604,0.5352256458630891,1.4398417252525182,0.8648994297859142,-0.5515612101129208,-0.7708647049537062,-1.0066835673521937,1.4824642754148878,0.33826063295883985,0.1264101960961765,0.33563422581314883,-0.16252210781457077,0.2841167350610097,0.1116172547141711,0.4088529722020846,0.13508632201920442
1990-10-31,-0.8368239151305005,0.37730655206276537,1.7567767763744586,1.0841129852648788,-0.6361307013109262,-0.7311768984231558,-0.9578203838618996,1.5931352735900315,0.4596209365119555,-0.07393630282234019,0.32917137340695607,0.14693620884762057,0.18776129186153412,0.14584974199533463,0.40905304487659394,0.13895836703361283
1990-11-30,-1.1973500706776947,0.28222275707377914,2.0159738608776916,1.231368272467689,-0.7043462662597739,-0.8037906133358709,-0.750920552402453,1.7216565594658733,0.37050776648089445,-0.20943754257292627,0.4860956519265274,0.2056612618105016,0.04003501683473587,0.10769310096899669,0.3045940977868072,0.0903848709804939
1990-12-31,-1.4891480032860736,0.18173327943853446,2.411145436910491,1.3816853759098233,-0.7024015327209981,-0.8785129806044637,-0.589972095722044,1.7794415446783711,0.3437473452413755,-0.4622071972261715,0.7168319234308536,0.28205228044852726,0.03340531140565872,0.1891614024837812,0.30513347884894865,0.1743146518775717
1991-01-31,-1.6201046292411316,-0.03495440600579841,2.686541124246595,1.5078993516241324,-0.7105425815688552,-1.0335724189353848,-0.48551837202710857,1.7602235614589372,0.4962101457283275,-0.7393429077696313,0.8161029384518678,0.4029442196136013,0.11810310930013657,0.3231868917743365,0.3331833011723533,0.2905501463030515
1991-02-28,-1.608100369415211,-0.2622308006283197,2.7280217855151645,1.6485699119279726,-0.6673757796347447,-1.0133795322124433,-0.3731297859903307,1.6995389130578726,0.6234122063866915,-1.0436312239359067,0.7638972533939272,0.6228384825273339,0.19410318632920584,0.3940369188785553,0.40479920307924383,0.35737918604613483
1991-03-31,-1.5932399503431813,-0.34806648028915826,2.4579564004146213,1.6016143242055974,-0.6125070319511985,-0.9496259194388972,-0.22811949684464547,1.40967655334372,0.7427442043406506,-1.2029567870563593,0.5222551356370789,0.7565301896582043,0.21813111007213593,0.32146940131982166,0.3900985260483442,0.2813878507498358
1991-04-30,-1.4572033107391842,-0.33445835453374473,2.1133455239611822,1.4398698567105033,-0.6858536594434553,-0.8320721946430023,-0.0699093484601833,0.9379064283991333,0.7672471910173311,-1.3031451884801781,0.33461660587313924,0.8370864918640972,0.18842210868994394,0.17551009356975555,0.36531892720604286,0.19785314764224984
1991-05-31,-1.1346026608227768,-0.28862437721816386,1.6951218500299758,1.1286147224421381,-0.8176894317208446,-0.7531802598072144,-0.09409356220097076,0.3919950602236706,0.8713237874193398,-1.360791596227295,0.40435136371129987,0.808306326044797,0.314031442006429,0.21765020986398062,0.4134551954527832,0.26717511903264973
1991-06-30,-0.7952310580191687,-0.319051097580012,1.0296615037888501,0.7528644264665386,-0.8862578319321647,-0.4521183340732968,-0.21609353343040882,-0.19871326619114935,0.9369572355175891,-1.3823317201558936,0.7062403340702774,0.8969765484010392,0.505532701810201,0.3844505548477173,0.6055025326121858,0.524888265509495
1991-07-31,-0.5619448640725156,-0.44040027302033974,0.34013893158503244,-0.1830172483995621,-0.6570614800416483,-0.18654222579349375,-0.32630155429737867,-0.7277280980862627,1.0184998167165726,-1.4684069311400052,1.0462164239295926,1.011105018065015,0.7235951622327169,0.56878329316775,0.7804888431326567,0.7223961920630111
1991-08-31,-0.5361064108582562,-0.485794859992075,-0.23457638340985618,-1.0516963400290242,-0.4685870126187956,0.08532050879213245,-0.49713007534181025,-1.2815456527055769,0.8700743869002235,-1.302547290239611,1.1335081729047582,1.1619522025077822,0.8231728076934814,0.6328307588895162,0.8831655129694563,0.7463091184597704
1991-09-30,-0.3749252007452488,-0.5578508649113342,-0.5223516914960371,-1.6875155846500067,-0.35910193674364527,0.22526270917846516,-0.5829635877771882,-1.594395380309502,0.9097018547020381,-1.1047281067507748,0.9957504046908473,1.251384071170414,0.765363077322642,0.569950133562088,0.8020197451437964,0.6038398547115684
1991-10-31,-0.15739142823171287,-0.5849141675591272,-0.8272333423645938,-1.6988540517760997,-0.4043097678971998,0.35092916290390147,-0.5533202458868357,-1.7318843051625974,0.9346255786125971,-0.8810917822667319,0.7048280652682121,1.1671713396364218,0.8174427151679993,0.6283987462520599,0.8500200546138603,0.6367492349455856
1991-11-30,-0.005461840293698203,-0.7563652931094765,-1.2091122703361534,-1.8875168853722204,-0.27756563094571096,0.5206413217656656,-0.4020552111130267,-1.8067587664047793,1.176499775715982,-0.9251274139882742,0.4822330918550593,1.0360906034456847,1.0158481399218242,0.7572624981403351,1.0218906000890442,0.8570598782349976
1991-12-31,-0.04606599507088244,-0.9793348595895708,-1.4612903806319586,-2.1829154961182025,-0.2086759305518667,0.5799780142003325,-0.21949224781713175,-1.8532776350654931,1.4075601865620626,-1.0789640382851633,0.303822674715317,0.8412799421919726,1.4519813458124797,1.1124910116195679,1.3994959633182622,1.2700409583236973
1992-01-31,-0.13109035965555382,-1.2089580455686746,-1.502017107632667,-2.3550879653664367,-0.22153954966193343,0.5706235098726358,-0.05607457812417895,-1.9028945015384877,1.5580007450544227,-1.1797795372989783,0.2987534276823765,0.6259701275190237,1.7904253800710042,1.426531473795573,1.6563033626410582,1.5495651502492933
1992-02-29,-0.11067029563453644,-1.4649778668110605,-1.3479666609620395,-2.1702746528876675,-0.27698694824821507,0.4472495200273352,0.1287280595728916,-1.9043256431762208,1.6014313683559036,-1.1448667050897752,0.44667980268316443,0.4126629942374638,1.997866113980611,1.750309665997823,1.7834832105902174,1.7178983771394087
1992-03-31,0.15578694950274638,-1.6370285368726567,-1.114041153492278,-1.7097586433704723,-0.24049626075900987,0.33127331751634903,0.21458551048432128,-1.748671734417907,1.5062364610244472,-1.2240159468798995,0.5445492284443856,0.15986270668364846,1.9424981276194255,1.8346455891927083,1.703368606720585,1.64224939225005
1992-04-30,0.23252804649246994,-1.6315786190625905,-0.6439955459740389,-1.284074612333831,0.05077727567543353,0.3004474611671641,0.26773091139657795,-1.4688283808213984,1.470008156875738,-1.4110259114930244,0.5219414461246203,-0.027534347915259577,1.7614701986312866,1.6759575208028157,1.5403889476743349,1.4722162470149913
1992-05-31,0.31225847920499344,-1.3131914659338004,-0.29437796980337655,-1.016051681629157,0.09615072652090344,0.3761962029357357,0.11763738503211818,-1.246512270003477,1.48245728436884,-1.6416218800259166,0.4136370072781075,-0.15395228490796029,1.5055451393127441,1.2774449785550435,1.3438172305497813,1.2366457266316073
1992-06-30,0.14994109900257088,-0.9252891692931042,-0.01704276458597514,-0.8485403961445854,0.1578852403913206,0.4747673221140658,0.05554310506617069,-1.1397463549616171,1.621435111119209,-1.55992084842767,0.36487716974263434,-0.29393683035865276,1.1851489146550496,0.8008003632227579,1.0175925263115262,0.9210732158648273
1992-07-31,0.1956056902289985,-0.6063901228475673,0.02075831128315639,-0.7720563843755702,0.11068634634839226,0.6541153516500892,-0.05014132742239691,-1.0468392844701577,1.7414583617978145,-1.079142533710941,0.4357384397526143,-0.2373900164673031,0.8793893456459045,0.45727012554804486,0.6800480954102576,0.5853235214383145
1992-08-31,0.19036492796276605,-0.3793665456381392,-0.04363316214689451,-0.700670045158449,0.28680376574804267,0.7381136767128776,-0.08938014428823082,-0.9822669042653903,1.7392539820328559,-0.5682077003568663,0.4327610350595581,-0.07611730112822176,0.536044696966807,0.18593578537305197,0.24622736858734293,0.20469228354202354
1992-09-30,0.20020427653459916,-0.154862489246352,-0.21060754616919605,-0.7734493195070608,0.4256787193508082,0.8771097032668876,-0.14859644921319148,-0.9474060550667455,1.3071904058340968,-0.08063019652353072,0.374980550769445,0.09008830585414439,0.2790278937900439,0.06118125716845194,0.005864078130873372,-0.006385020674078766
1992-10-31,0.12275145365306156,0.019446657401753182,-0.43970022306457945,-0.8876430278695767,0.5447330285555682,0.85334140683689,-0.21443096864797648,-1.0858638458654202,0.9409804932370661,0.0013398870051632105,0.11986388391603238,0.13301518546109073,0.05599007472240677,-0.10240425666173299,-0.21855090657220508,-0.1989269066542609
1992-11-30,0.04046109424223919,0.10343892521273847,-0.43537578227025314,-0.9888354399500429,0.670672646357981,0.8521213508239702,-0.09662369883258838,-1.1585801626552896,0.6698614120786174,0.03703139619064124,0.002568530819662245,0.2256294940229748,-0.02849301420307408,-0.11414064715305965,-0.229712601549493,-0.23238670980527923
1992-12-31,-0.06732214533472367,0.08148251625888399,-0.4346220136195489,-1.0301628538512604,0.806782369014373,0.7581892032383802,0.03482933074226461,-1.1790674039170865,0.8049233917709083,-0.03295510481858718,0.01374578153011774,0.4916870725917389,0.027702101195851963,-0.0289873406291008,-0.14798984253350636,-0.14640398137229432
1993-01-31,-0.19487090706250212,0.14940318615558387,-0.3872131588419929,-1.02945967154035,0.8390698318723029,0.636061938085919,0.16492399801141142,-1.0411414554322986,0.8437470305929806,0.050603996942304,0.1787484914590948,0.6607607135211236,0.12908042781054974,0.1847866748770078,-0.027847319360827193,0.027483829666608506
1993-02-28,-0.3450429474357561,0.2766262914884447,-0.4363958743775509,-0.9583617719548491,0.709140250364821,0.5338954973657198,0.3903236446023742,-0.9509111128306279,0.7931224768171012,0.1219639927167885,0.18241942575614997,0.5787405849799058,0.24024884402751923,0.37561895946661633,0.08838966463257493,0.1507527622636725
1993-03-31,-0.3698929817765473,0.453179951512327,-0.6539844856599774,-0.7369742725524042,0.5370450203449272,0.38197272054125014,0.6669283035039294,-0.9463160773871305,0.6042038362018711,0.2613066032773805,0.07715152751788786,0.3876103827765131,0.3750172009070714,0.45117056369781494,0.15362463529817957,0.2575871918851171
1993-04-30,-0.2936341209084145,0.5490618316244736,-0.8107373658783668,-0.5601011224397255,0.4179874051255315,0.3637253638990206,0.8833839736156824,-1.050856054444689,0.4564674402174997,0.3077881986326023,0.029098197237896056,0.0029255898469315866,0.5903792281945547,0.43615644176801044,0.3578611769121857,0.44038888865672704
1993-05-31,-0.10546839188309325,0.6665947396793772,-0.7655773732301613,-0.4979809257613066,0.24189119439566628,0.29414850886731264,1.090758367420569,-1.1960211693369627,0.5867895947606057,0.5212285842752289,0.051597180563014045,-0.15207242730483853,0.8076845208803812,0.48478346069653827,0.546101649077519,0.6804223170993229
1993-06-30,0.11060804323518914,0.6854537713575718,-0.4360224020750429,-0.5337074109497703,0.04554349666214794,0.2730375066268967,1.369728323257645,-1.189379261987524,0.7103897275831587,0.7229014127723143,0.2642980542798444,-0.2936930731993978,0.9131780465443929,0.5602063834667206,0.6643431667027961,0.7701811115999743
1993-07-31,0.30148411454938756,0.7159945731652755,-0.21744747288937336,-0.5205872643664174,-0.3318779936704595,0.215090504952928,1.7150442923084077,-1.1075323159938668,0.6458993749769307,0.9801409778896913,0.38226615087649335,-0.21518400407652663,0.8622004985809326,0.5926718910535177,0.5616511644513739,0.6686726646987925
1993-08-31,0.40426578523576273,0.6465293508365443,-0.17933634036989768,-0.4377207924347895,-0.5456847186223278,0.07637507545675924,1.7600294107363157,-0.9668942494841185,0.4302086521096697,1.0676267251185247,0.3179249322804294,-0.2666035559028767,0.7101936936378479,0.4268513818581899,0.358629979756009,0.42886261933568615
1993-09-30,0.4543206277067049,0.6657593658487179,-0.19252770348624226,-0.3896158235409522,-0.6855569635000762,-0.001854635528629379,1.4952373218469523,-0.844547477826337,0.3468245835346873,0.9680685594295215,0.24862712874967485,-0.3328929014901013,0.6111172437667847,0.35976943373680115,0.22302355674420304,0.3144602527733312
1993-10-31,0.4327725103885083,0.6941707098255901,-0.15811270687351112,-0.4044249629934064,-0.5521987867163135,-0.12292626565011555,1.1436348280951247,-0.804261061898031,0.32913947264623694,0.6993879383095027,0.275876870842017,-0.41476867039430626,0.5324677924315134,0.29379329085350037,0.23277381702817812,0.29805489419007186
1993-11-30,0.4222115920189155,0.7615554316828531,-0.10324280171802598,-0.4262158165037418,-0.3974412200815063,-0.08474745437777652,0.8870361652205032,-0.7405838212539466,0.11803172398420576,0.5051309860499994,0.45051260290384465,-0.32658696548192684,0.46962785720825195,0.2939546008904775,0.28818628436112737,0.3564762756479462
1993-12-31,0.3700551774195418,0.8805101666977474,-0.1091634622884456,-0.5123221147760083,-0.28423399154516066,-0.19826422096436555,0.6583859561943973,-0.7404884645065483,-0.21340260501098282,0.6214491774354917,0.40041415495598526,-0.2011200312448306,0.3413666635751724,0.13657007614771524,0.2782035734242458,0.32532887503186064
1994-01-31,0.3518914579469828,0.9544559273780885,-0.18390675235015327,-0.4765028042754089,-0.33058251014297163,-0.29716903951501633,0.4965064824071175,-0.6614133863371883,-0.4602024897305583,0.8151703121473388,0.29896292577053524,-0.027707581923911973,0.13325358430544534,-0.08944745858510335,0.1007766108026159,0.1751419062011488
1994-02-28,0.29289849099251924,0.9822935355520284,-0.3038421365095899,-0.43656979468643176,-0.4673858773801139,-0.3495048214697502,0.2697819559669432,-0.548766082267084,-0.46077851043655177,0.9149195926718753,0.2283905489283354,-0.05743612362273578,-0.04944933454195658,-0.27160677313804626,-0.05975171719778291,0.030968627817717125
1994-03-31,0.23906023076649185,0.886368807052277,-0.36200965810652996,-0.2858652301782259,-0.5689808116523724,-0.23846225922722697,-0.16697754769964349,-0.38636800025004286,-0.502873847587409,0.7046947156550504,0.35525507746779383,-0.03750194197743078,-0.09770948688189189,-0.31678315500418347,-0.137115770791265,-0.0369947854892213
1994-04-30,0.20317884497294955,0.8172479236907161,-0.46210263009438424,-0.21098810546126937,-0.6695261080283359,-0.2498600562365916,-0.6339114864881724,-0.26142055894694377,-0.6102004434304794,0.5623911077634279,0.40743964579088127,-0.016012957769942052,-0.03598206241925558,-0.27623825271924335,-0.09911720676361903,0.01967723606148906
1994-05-31,0.15819379883404344,0.639105222428798,-0.4154776147306822,-0.08839702777726711,-0.6898633104078168,-0.2932142741100477,-1.0811830892097978,-0.23634430910470916,-0.9391709125590157,0.45757455719795104,0.43498366869922145,0.027166895112347027,0.08373306691646576,-0.165116585791111,-0.015250058322937134,0.1030366482420758
1994-06-30,0.03547591509716614,0.46068600267858906,-0.2540602909909968,0.0010107755347973184,-0.6346918823172122,-0.28443634890320163,-1.4434631410976682,-0.26887358253286725,-1.105206584198161,0.4076004079719448,0.3274976895587441,-0.028667172487908146,0.1696436107158661,-0.07787744700908661,0.06404282079304192,0.17275847386802257
1994-07-31,-0.07947733253309268,0.23075063895257183,0.09997594360159208,0.06302019878343458,-0.46922583936152895,-0.1623966747995326,-1.9530025479692448,-0.2518269648942131,-1.0491258649900213,0.33951832556463435,0.2698968579237137,-0.17264071938631972,0.2639823208252589,0.0035074861564983926,0.06860211039532847,0.13130421632606756
1994-08-31,-0.17834755872197197,0.07795730093980056,0.444561226645634,0.10912342825757411,-0.3645862649805331,-0.12310214457173073,-2.4108617069382206,-0.17765279706966783,-0.9043935394164951,0.2845188591791154,0.19735396827915183,-0.24901691472858736,0.4252977768580119,0.0993195113260299,0.15348049840739617,0.19999400042765555
1994-09-30,-0.16623243047873396,0.017628091883430678,0.834953177953237,0.22464621785470543,-0.361676771344152,-0.188256859670605,-2.5588953202026854,-0.11289840244654353,-0.8454411383017479,0.22619241605388682,0.1851963730926263,-0.18115489821153566,0.45893802245457965,0.15211393552211425,0.12054126270512512,0.19051842744232161
1994-10-31,-0.16747598376534034,-0.042905702183170163,1.2042466528032396,0.27149814375318576,-0.4488493732602972,-0.3136844575037321,-2.4782001359978554,-0.12128941201253401,-0.8897468422334089,0.07134249754271556,0.2921431283446108,-0.1229213531436996,0.6265803376833597,0.3975493411223094,0.33948836079322214,0.4480686830223333
1994-11-30,-0.1610057974989291,-0.01595084601442399,1.452853352630516,0.332876980840187,-0.5043003077585828,-0.40438257101053116,-2.2817262951177537,-0.09168633115352552,-0.7769899944407325,-0.059112410479525056,0.48558995210528466,-0.0301814539012462,0.853472908337911,0.687220906217893,0.5793522442936023,0.7170888401176275
1994-12-31,-0.17284063004534286,-0.002429823967014693,1.6898009597980064,0.38708785290210024,-0.44058595171310583,-0.38442649948874125,-2.1455592634738374,-0.028464633427969895,-0.7059455009137064,-0.13151582423222616,0.6352879145311214,-0.023439662649015244,1.1362512707710266,0.9028216004371643,0.8709245788005923,1.0224934605266773
1995-01-31,-0.2166407241028472,0.025741023417271375,2.0151350350057253,0.5736707264990167,-0.3377303026418901,-0.20863594736791882,-1.9131103429548484,0.14076549586750245,-0.8750288973989903,-0.1071281485435809,0.7490397414822302,0.015159132176918902,1.168600857257843,0.8696087797482809,0.9142369116727451,1.0575751370762545
